Alloy Formula,Rm,Rmd,Vmm,Eea,Eead,XM,XMd,XP,XPd,Hf,Hfd,I1,I1d,I2,I2d,Tm,Tmd,Cp,Cpd,K,Kd,VEC,VECd,Hmix,Smix,Dmax
La28Ce42Al10Co25,0.902235098,0.71004718,0.774295534,0.4051397,6.13E-05,0.208643624,0.662004801,0.27924221,0.778472113,0.060813154,0.284029325,0.200659912,0.780410099,0.094084136,0.21306611,0.24607772,0.46903115,0.599206929,0.169226468,0.027074087,0.731233569,0.308533333,0.422638564,0.637872526,0.594121848,12
La32.5Ce32.5Al15Co20,0.787171238,0.657096684,0.725306563,0.384913159,9.60E-05,0.099442761,0.589262479,0.218130144,0.752781897,0.04374969,0.272988425,0.062042386,0.71399144,0.044533947,0.221807216,0.184346336,0.457157668,0.481146894,0.106610138,0.050245913,0.741677994,0.248533333,0.429827719,0.560770931,0.636053477,12
La35Ce35Al15Co15,0.830516719,0.570313822,0.772152826,0.382388554,3.49E-05,0.070232654,0.527618557,0.184709483,0.716090236,0.026408363,0.265812717,0.018526546,0.649217805,0.010804344,0.221842451,0.162365049,0.415146842,0.490691843,0.102453413,0.034333344,0.803281868,0.208533333,0.404114655,0.585688734,0.609648872,12
La52Ce13Al10Co25,0.789306057,0.735229451,0.737964791,0.388655514,3.16E-05,0.1276257,0.633062951,0.226463608,0.800597486,0.057619404,0.272433636,0.100316843,0.763419011,0.038674895,0.211306504,0.229935697,0.431649141,0.486632546,0.103688749,0.026834171,0.720511658,0.288533333,0.436721305,0.629189306,0.512077936,12
Ti38.95Zr23.75Be26.6Fe5.7Cu5,0.377583852,0.495940338,0.262414423,0.141713009,0.060285229,0.396313749,0.687259498,0.386218708,0.199761043,0.246952044,0.040678477,0.610796799,0.705771267,0.245909118,0.130123772,0.611258787,0.204892999,0.192614321,0.516467561,0.152392429,0.663593502,0.228,0.369781035,0.521696438,0.6656636,12
Ti40.18Zr24.5Be27.44Fe5.88Cu2,0.382450807,0.503112811,0.267144655,0.123486252,0.114228343,0.388020646,0.693294492,0.376148238,0.169533114,0.248713126,0.040533077,0.608732316,0.717884825,0.228136964,0.12216355,0.621926693,0.184859903,0.18817919,0.524945511,0.116892151,0.640067471,0.19872,0.290532403,0.506333979,0.614962522,12
Ti20Zr20Hf20Be20Cu20,0.413577911,0.480786595,0.294081451,0.247958783,0.018682568,0.412408197,0.648629444,0.382195208,0.369604715,0.301057486,0.128591506,0.579137199,0.636159703,0.33843637,0.145119169,0.646454016,0.418502679,0.243996916,0.454854683,0.304983333,0.653428763,0.3552,0.485995225,0.576819686,0.8540864,12
Ti20Zr20Hf20Be20Cu17.5Ni2.5,0.412423954,0.484607586,0.293267187,0.246981117,0.018708079,0.411445226,0.647058057,0.382412225,0.37061643,0.304756746,0.126304989,0.578331697,0.636038259,0.332574456,0.141703274,0.652839451,0.405213465,0.247508941,0.457004567,0.276784189,0.666404957,0.351866667,0.47913666,0.544088674,0.914394403,12
Mg65Cu7.5Ni7.5Ag5Zn5Gd7.5Y2.5,0.618801813,0.245339653,0.485974503,0.093497014,0.236181639,0.453815931,0.373615077,0.302983901,0.500656843,0.091721224,0.120060982,0.624292142,0.35903703,0.317526305,0.119372297,0.089982999,0.581722481,0.461526959,0.365218673,0.425059161,0.335356959,0.2652,0.793761047,0.958822275,0.570110564,13
Mg57Cu31Y6.6Nd5.4,0.567114671,0.346505521,0.43709268,0.245102514,0.028604598,0.468106415,0.292533865,0.338600777,0.572519547,0.098694245,0.087537229,0.577245955,0.352639041,0.362385246,0.152820356,0.120434201,0.469735599,0.380031621,0.056028519,0.601374061,0.333037155,0.3432,0.735301155,0.965461391,0.382730402,14
Mg65Cu7.5Ni7.5Ag5Zn5Gd5Y5,0.618837874,0.24552172,0.486026322,0.095600851,0.280484557,0.455099892,0.366279298,0.303417935,0.499213954,0.092851088,0.120082715,0.624919684,0.356326693,0.317812391,0.119084886,0.093672407,0.601462309,0.43890349,0.299409161,0.425658949,0.334051268,0.2652,0.793761047,0.958822275,0.580579718,14
(Zr0.55Al0.20Co0.20Cu0.05)93Ag7,0.514187748,0.24023357,0.376374116,0.391194732,0.003584479,0.28696523,0.468407165,0.403797108,0.442074521,0.258489383,0.071679594,0.352522139,0.439968066,0.319007146,0.159073038,0.537466451,0.558241914,0.381190805,0.015664139,0.265904572,0.629220645,0.4298,0.361017006,0.289442813,0.604388932,14
Ti40Zr25Cu15Be20,0.403552916,0.424838453,0.281450838,0.217992216,0.022343462,0.38416106,0.662892164,0.399122556,0.262761077,0.249853703,0.038614719,0.558905986,0.650619685,0.269277809,0.153216213,0.595091248,0.259318675,0.236412668,0.448430859,0.23542605,0.709215797,0.308533333,0.460544366,0.611240041,0.622076268,14
Zr42Cu42Al8Ag8,0.457399398,0.298139789,0.324712596,0.522886089,0.00372593,0.413435365,0.526381103,0.479245335,0.472656862,0.234577936,0.064671158,0.44769426,0.388500795,0.475407738,0.177875643,0.466386349,0.539895662,0.370981372,0.018452377,0.659454665,0.444962816,0.677866667,0.327750932,0.590368213,0.47262986,14
Zr53Al16Co18.6Ag12.4,0.53009287,0.205138662,0.390373755,0.395998848,0.003757287,0.293051204,0.457614294,0.402594832,0.456988929,0.259677331,0.072776566,0.358867996,0.423566001,0.315572334,0.166758518,0.550327983,0.53985553,0.387430573,0.011436555,0.261460503,0.660886335,0.440266667,0.355984154,0.328995242,0.527518325,14
Ti40Zr25Ni4Cu11Be20,0.401706586,0.431019204,0.280148024,0.216427951,0.02241418,0.382620307,0.659982136,0.399469783,0.264673336,0.255772519,0.039296798,0.557617183,0.650309646,0.259898749,0.146184081,0.605307944,0.234725934,0.242031906,0.452172584,0.190307419,0.722587375,0.3032,0.444919221,0.552923935,0.691692784,14
Cu34Zr50Ag8Al8,0.494902975,0.274083245,0.359335885,0.491097055,0.00407136,0.376457295,0.524395174,0.439661384,0.49188631,0.244888995,0.065302093,0.414964653,0.382617402,0.412432081,0.187604577,0.508887227,0.531540721,0.377324561,0.017916543,0.54944256,0.521932243,0.6032,0.364114315,0.567663449,0.460363617,15
Cu40Zr44Ag8Al8,0.466775292,0.294173695,0.333368405,0.51493883,0.003818786,0.404190848,0.527258047,0.469349347,0.479034766,0.237155701,0.065012143,0.439511858,0.387920045,0.459663824,0.180763174,0.477011568,0.539008213,0.372567169,0.01845976,0.631951639,0.463566057,0.6592,0.337644163,0.58236073,0.471871313,15
Hf6Zr42Cu36Al8Ag8,0.483363413,0.276290014,0.348255131,0.491462182,0.004319597,0.384931436,0.528119717,0.447994847,0.493927506,0.25669315,0.100322321,0.427440568,0.379743535,0.439848326,0.179116799,0.51390234,0.570994726,0.377652063,0.021733663,0.577011018,0.501899287,0.621866667,0.355868937,0.586820594,0.610488083,15
Au6Zr48Cu30Al8Ag8,0.499720743,0.242444555,0.362324794,0.530913739,0.00512053,0.422679883,0.704410087,0.482891226,0.644301753,0.241306907,0.066538855,0.456865743,0.508466102,0.429693398,0.18628272,0.497416271,0.536636215,0.380796079,0.017458074,0.558624776,0.502645822,0.621866667,0.355868937,0.42150153,0.595563995,15
La32.5Ce32.5Al10Co25,0.774117108,0.7113134,0.714882937,0.390586094,1.25E-05,0.125121976,0.63861509,0.229849078,0.789945972,0.052788606,0.284957983,0.097540671,0.768292366,0.034881387,0.213879959,0.213126478,0.466817016,0.483775525,0.10089924,0.025345605,0.728936017,0.288533333,0.436721305,0.625071533,0.612344202,15
Ti34.85Zr21.25Be23.8Fe5.1Cu15,0.36136067,0.468603582,0.246647019,0.202468866,0.02695154,0.423957424,0.663226628,0.419786941,0.268219395,0.241081771,0.040669033,0.617678408,0.664039076,0.305149628,0.147781777,0.575699099,0.259311178,0.20739809,0.487034947,0.270726689,0.640343137,0.3256,0.475479036,0.574387033,0.746061435,15
Ti16.7Zr16.7Hf16.7Be16.7Cu16.7Ni16.7,0.378187516,0.472516122,0.259590991,0.32035592,0.013012708,0.451402085,0.599847107,0.440225629,0.413636501,0.308513252,0.113093511,0.595556327,0.574922253,0.381352325,0.133672256,0.629434356,0.386278113,0.286365374,0.42332628,0.279839838,0.632410593,0.467866667,0.439880085,0.445331819,1,15
Ti41Zr25Be28Cu6,0.388897672,0.497909858,0.272548796,0.143501518,0.060238148,0.395588311,0.709464437,0.373080482,0.173297052,0.248380695,0.042111691,0.603377189,0.72520851,0.243478526,0.136368383,0.610279335,0.217989216,0.181809524,0.528435114,0.163193346,0.680076009,0.2032,0.370825474,0.521037594,0.556300596,15
Zr60Cu22.5Fe7.5Al10,0.522951324,0.284350937,0.38757341,0.400507792,0.00484811,0.303592522,0.463127468,0.378505914,0.457238513,0.262834591,0.055804455,0.370484084,0.390496665,0.286231298,0.171886542,0.586387348,0.472480831,0.38283176,0.015264768,0.30440172,0.687356043,0.458533333,0.375184093,0.543402378,0.419676258,15
Ti20Zr20Hf20Be20Cu15Ni5,0.411269998,0.488403444,0.292452922,0.246003451,0.018733051,0.410482256,0.64547223,0.382629242,0.371624855,0.308456006,0.123925846,0.577526195,0.635913433,0.326712543,0.138101181,0.659224885,0.391544201,0.251020965,0.45906237,0.248585045,0.677324724,0.348533333,0.472003038,0.510935326,0.944091161,15
Ti20Zr20Hf20Be20Cu2.5Ni17.5,0.405500217,0.507014789,0.288381649,0.241115123,0.01884884,0.405667403,0.637322109,0.383714329,0.376618376,0.326952305,0.110589139,0.573498685,0.635238273,0.297402978,0.116713669,0.691152058,0.316300178,0.268581086,0.468035077,0.107589323,0.630546624,0.331866667,0.431686319,0.338833551,0.914394403,15
Ti20Zr20Hf20Be20Ni20,0.404346261,0.510665207,0.287567384,0.240137457,0.018869964,0.404704432,0.635646996,0.383931346,0.377607489,0.330651565,0.107617294,0.572693183,0.635092982,0.291541064,0.11160121,0.697537493,0.299540245,0.27209311,0.469578238,0.079390179,0.555863299,0.328533333,0.422570102,0.303146189,0.8540864,15
La62Al14(Cu16.67Ag3.33)1(Ni2Co2)1,0.7983662,0.683001507,0.743822493,0.447343373,0.003196348,0.147057162,0.718361454,0.240004618,0.810605309,0.041524276,0.206176349,0.084373524,0.69088346,0.146473367,0.268090299,0.170040554,0.218734301,0.478893424,0.117933817,0.278724959,0.736828591,0.336533333,0.560508186,0.546114721,0.478434543,16
La62Al14(Cu13.33Ag2.67)1(Ni4Co4)1,0.795074251,0.697992249,0.741312013,0.440656239,0.003070128,0.144401931,0.706501881,0.239659127,0.809182174,0.046972733,0.223399912,0.085261449,0.694307032,0.133844522,0.260890037,0.181368033,0.275223449,0.481823184,0.114411287,0.23361069,0.764734233,0.328533333,0.546736237,0.540646657,0.522003538,16
La62Al14(Cu10Ag2)1(Ni6Co6)1,0.791758214,0.712878104,0.7387817,0.433965739,0.002916595,0.141749268,0.694330311,0.239311031,0.807742668,0.052427049,0.237846496,0.086154994,0.697723374,0.121202851,0.252987265,0.192703983,0.319496251,0.484745102,0.110721474,0.188486243,0.787508558,0.320533333,0.531580894,0.533403582,0.540604376,16
Zr65Al7.5Cu17.5Ni10,0.540224606,0.271705422,0.404247226,0.426877044,0.004234757,0.308407375,0.469189248,0.365484877,0.474998307,0.284084411,0.046352384,0.358129932,0.344703638,0.261450483,0.169417053,0.622358043,0.413361416,0.397095319,0.0223702,0.225211471,0.762059601,0.4552,0.378277231,0.433700695,0.373986326,16
(Zr0.55Al0.20Co0.20Cu0.05)97Ag3,0.516331221,0.253181454,0.379198922,0.375652353,0.003090883,0.272071286,0.449304291,0.389717027,0.429413619,0.263904028,0.067541156,0.341018821,0.439751302,0.292427875,0.150243316,0.552465861,0.54715886,0.379887693,0.016235139,0.218057449,0.633360017,0.3986,0.348451177,0.244824741,0.545163706,16
(Zr0.55Al0.20Co0.20Cu0.05)95Ag5,0.515259484,0.246753839,0.377786519,0.383423543,0.003368903,0.279518258,0.459380641,0.396757067,0.436186956,0.261196706,0.069665015,0.34677048,0.439995571,0.30571751,0.154947664,0.544966156,0.552844618,0.380539249,0.015958332,0.24198101,0.633070245,0.4142,0.355703893,0.267228127,0.578237454,16
Fe41Co7Cr15Mo14C15B6Y2,0.075959168,0.887388312,0.04860874,0.368067608,0.006320747,0.577782343,0.848046951,0.759458047,0.415967683,0.91249995,0.633621108,0.820375679,0.841381453,0.553441846,0.1659842,0.957161489,0.646916594,0.068643053,0.940947496,0.16267353,0.149857448,0.553866667,0.092913919,0.4098873,0.881055937,16
Mg54Cu28Ag7Y11,0.57505966,0.360011816,0.446624287,0.233342805,0.028598888,0.467361717,0.337685963,0.365441474,0.574557864,0.106960501,0.072455602,0.593864772,0.259731122,0.406330427,0.151501025,0.139146052,0.513180309,0.378329474,0.03420068,0.649305518,0.325884519,0.389866667,0.699197943,0.94089835,0.460866671,16
Zr53Al16Co21.7Ag9.3,0.521418004,0.237168638,0.383378207,0.386146948,0.00339521,0.290663037,0.448692807,0.401249325,0.452227659,0.26475218,0.068074563,0.362410332,0.432130594,0.300601997,0.158088523,0.561727096,0.520460095,0.385987842,0.011384867,0.224386307,0.66206604,0.432,0.342364804,0.28894093,0.512106815,16
Zr53Al16Co24.8Ag6.2,0.512743139,0.26703952,0.376382609,0.376295048,0.002898429,0.28827487,0.439500524,0.399903818,0.447385919,0.269827029,0.062939869,0.365952667,0.44039911,0.28563166,0.148218487,0.573126209,0.500290246,0.384545111,0.011246273,0.187312112,0.650867153,0.423733333,0.327394642,0.245801456,0.484701087,16
La62Al14(Cu11.67Ag2.33)1(Ni5Co5)1,0.793404188,0.705507215,0.740036965,0.437309306,0.002996997,0.143076884,0.700463932,0.239483777,0.808457443,0.049702821,0.23093439,0.085711032,0.696028021,0.127517273,0.257023961,0.187040244,0.298594289,0.483280222,0.112595772,0.211043377,0.777039341,0.324533333,0.539340852,0.537272026,0.533998263,20
Cu38Zr46Ag8Al8,0.476151187,0.288839275,0.342024266,0.506991572,0.003907517,0.39494633,0.52723617,0.45945336,0.484378771,0.239733466,0.065227957,0.431329457,0.386756725,0.443919909,0.183349957,0.487636788,0.537294602,0.374152967,0.018372957,0.604448613,0.482563043,0.640533333,0.347029898,0.575907441,0.469580345,20
Hf4Zr44Cu36Al8Ag8,0.484084636,0.278257455,0.349063445,0.493989559,0.004210776,0.385188229,0.527511317,0.448515689,0.492180475,0.251899177,0.090462088,0.426009397,0.381515293,0.435957549,0.181314858,0.508688895,0.559550489,0.377014297,0.020590007,0.576989207,0.501933426,0.621866667,0.355868937,0.581549845,0.575939527,20
Au2Zr48Cu34Al8Ag8,0.490258302,0.269404543,0.354561614,0.509667455,0.004451385,0.398027836,0.593724695,0.460668656,0.547344415,0.241976456,0.065730864,0.434386618,0.431400194,0.428681795,0.185849917,0.497980095,0.535408655,0.377424536,0.018054304,0.57083865,0.502292947,0.621866667,0.355868937,0.520564578,0.527568181,20
Zr46Cu37.64Ag8.36Al8,0.477018385,0.286696465,0.342737332,0.507112753,0.003909429,0.394853885,0.527018373,0.459547111,0.484612045,0.239522558,0.065553967,0.431127145,0.386415923,0.444381721,0.18357096,0.487331826,0.538022423,0.374435307,0.018343077,0.604815029,0.482629982,0.640533333,0.347029898,0.576434354,0.473992034,20
Pd6Zr48Cu30Al8Ag8,0.493922113,0.252533357,0.35722735,0.479025681,0.004094745,0.38416106,0.522440128,0.465182616,0.545470037,0.251450579,0.066491544,0.436881801,0.423283912,0.422140713,0.183509398,0.517720567,0.51435147,0.383702225,0.023571143,0.505145458,0.546312248,0.613866667,0.350902584,0.362408327,0.595563995,20
Au4Zr48Cu32Al8Ag8,0.494989522,0.256179774,0.358443204,0.520290597,0.004820084,0.41035386,0.652431019,0.471779941,0.598725928,0.241641681,0.066136059,0.44562618,0.472132228,0.429187597,0.186066729,0.497698183,0.536022723,0.379110307,0.017809899,0.564731713,0.502508907,0.621866667,0.355868937,0.470728972,0.566254276,20
La39Ce26Al10Co25,0.779180091,0.719609715,0.722576905,0.389942568,1.93E-05,0.125956551,0.636774065,0.228720588,0.793510919,0.054398872,0.280795509,0.098466062,0.766673788,0.03614589,0.213025554,0.218729551,0.455498653,0.484727866,0.101849934,0.025841794,0.726118501,0.288533333,0.436721305,0.626444124,0.601870921,20
Zr50.12Cu35.22Ni2.69Ag2.69Al9.28,0.484276048,0.30556591,0.350776697,0.482691544,0.004072494,0.368341379,0.529360385,0.434696028,0.484934558,0.251166522,0.062208945,0.408246842,0.392144272,0.39630005,0.181336395,0.517148358,0.523075408,0.37676936,0.022758053,0.504414697,0.540807247,0.58484,0.370131677,0.517128878,0.4694821,20
Zr53Al16Co23.25Ag7.75,0.517080572,0.252357421,0.379880408,0.381220998,0.00316741,0.289468954,0.444131422,0.400576572,0.449816979,0.267289604,0.065564238,0.364181499,0.436300834,0.293116829,0.153317182,0.567426652,0.510475414,0.385266476,0.011326486,0.20584921,0.658472746,0.427866667,0.335058561,0.267756574,0.500064467,20
Zr60Cu25Fe5Al10,0.524285586,0.277162997,0.388511198,0.413910475,0.004695434,0.309049355,0.47839542,0.380025035,0.462508736,0.262206888,0.056554058,0.368826249,0.385761126,0.297560325,0.176170125,0.578570975,0.484150738,0.381409714,0.016440187,0.333555073,0.668393295,0.468533333,0.385260086,0.543244002,0.392838474,20
Zr62.5Cu22.5Fe5Al10,0.536005454,0.260050705,0.399330973,0.403976401,0.004678074,0.297493709,0.46339218,0.36765505,0.454419122,0.265429094,0.055507862,0.358598247,0.377447377,0.277880432,0.174246375,0.5918525,0.473794305,0.38339196,0.015641683,0.299176291,0.698918987,0.4452,0.38407781,0.548364822,0.373874905,20
Ti20Zr20Hf20Be20Cu12.5Ni7.5,0.410116042,0.492174429,0.291638657,0.245025786,0.018757458,0.409519285,0.643871832,0.38284626,0.372630016,0.312155266,0.12145299,0.576720693,0.635785209,0.320850629,0.13429861,0.66561032,0.377465907,0.254532989,0.461030027,0.2203859,0.685120211,0.3452,0.4645806,0.477359642,0.959974354,20
Ti20Zr20Hf20Be20Cu5Ni15,0.406654173,0.503340746,0.289195914,0.242092789,0.018826994,0.406630373,0.638982018,0.383497312,0.375626088,0.323253045,0.113455575,0.574304187,0.635380131,0.30326489,0.121510834,0.684766624,0.332412434,0.265069062,0.466410259,0.135788467,0.667289349,0.3352,0.440425578,0.374098577,0.944091161,20
Pd40Ni40P20,0.198076586,0.214272324,0.105058516,0.521380434,0.002108443,0.741102152,0.407899156,0.8631055,0.087702556,0.228324346,0.270103246,0.961731912,0.580446455,0.663018712,0.004343278,0.361835831,0.862660044,0.431724309,0.068820361,0.055351385,0.271386942,0.888533333,0.023308502,0.634257333,0.410291339,25
Y36Sc20Al24Co10Ni10,0.645090378,0.531894728,0.538008423,0.321833675,0.005200717,0.176416209,0.499304829,0.337576455,0.495835448,0.185479886,0.077876157,0.23155747,0.451721308,0.225086595,0.169248345,0.429580813,0.459658174,0.428794031,0.075362958,0.12897996,0.613681579,0.261866667,0.471101251,0.327878165,0.760661054,25
Y36Sc20Al24Co20,0.6458116,0.528137158,0.53850643,0.297330156,0.003063074,0.169996405,0.463370665,0.334972248,0.484254685,0.181194771,0.067165063,0.240586585,0.484091797,0.21307096,0.163815886,0.432339249,0.460962919,0.417934766,0.076815499,0.132360586,0.607222842,0.248533333,0.429827719,0.376531231,0.649713087,25
Zr48Cu36Al8Ag8,0.485527081,0.282143106,0.350680075,0.499044313,0.003991828,0.385701813,0.526291488,0.449557372,0.488670775,0.242311231,0.065323248,0.423147055,0.384995312,0.428175995,0.18563228,0.498262007,0.534794004,0.375738764,0.018192012,0.576945586,0.502001708,0.621866667,0.355868937,0.571008347,0.465750396,25
Ni2Zr48Cu34Al8Ag8,0.484603916,0.286651443,0.350028643,0.498262181,0.003982036,0.384931436,0.52442635,0.449730985,0.48910781,0.245270639,0.065761658,0.422502653,0.383782574,0.423486465,0.184434342,0.503370355,0.528399883,0.378548383,0.020804094,0.554386271,0.514740541,0.6192,0.354260764,0.551141679,0.527568181,25
Hf2Zr46Cu36Al8Ag8,0.484805858,0.280208433,0.34987176,0.496516936,0.004101543,0.385445021,0.526901906,0.44903653,0.490428242,0.247105204,0.078989419,0.424578226,0.383265819,0.432066772,0.183486456,0.503475451,0.547498187,0.37637653,0.019410129,0.576967397,0.501967567,0.621866667,0.355868937,0.576279096,0.532287833,25
Ni6Zr48Cu30Al8Ag8,0.482757586,0.295568385,0.34872583,0.496697916,0.003961861,0.383390684,0.520651411,0.450078213,0.489979295,0.251189454,0.066165637,0.42121385,0.381332398,0.414107403,0.181881936,0.51358705,0.515168043,0.384167622,0.024913782,0.50926764,0.540487231,0.613866667,0.350902584,0.510597457,0.595563995,25
Pd4Zr48Cu32Al8Ag8,0.491123769,0.2626178,0.355044925,0.485698558,0.004065807,0.384674644,0.523730695,0.459974201,0.527626854,0.248404129,0.066269401,0.432303552,0.411131537,0.424152473,0.184228373,0.51123438,0.521401711,0.381047738,0.022082534,0.529078834,0.531346824,0.616533333,0.352605665,0.430995635,0.566254276,25
La45.5Ce19.5Al10Co25,0.784243074,0.727578465,0.730270822,0.389299041,2.57E-05,0.126791125,0.634923369,0.227592098,0.797061379,0.056009138,0.276621107,0.099391453,0.765049346,0.037410393,0.212167745,0.224332624,0.443781525,0.485680206,0.10277963,0.026337983,0.723310409,0.288533333,0.436721305,0.627816715,0.56953659,25
